seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12815,715635,5,44244924,41',Zisis Chatzistravos (Panserraikos FC) Goal at 41',2024-11-23 06:05:07
12815,715635,6,44244965,45',Mathieu Valbuena (Athens Kallithea) Substitution at 45',2024-11-23 06:05:07
12815,715635,7,44244966,45',Andrei Motoc (Athens Kallithea) Substitution at 45',2024-11-23 06:05:07
12815,715635,8,44244967,45',Samba Diba (Athens Kallithea) Substitution at 45',2024-11-23 06:05:07
12815,715635,9,44244991,55',Juan Camilo Salazar (Panserraikos FC) Substitution at 55',2024-11-23 06:05:07
12815,715635,10,44244992,56',Javier Matilla (Athens Kallithea) Yellow Card at 56',2024-11-23 06:05:07
12815,715635,11,44245005,59',Georgios Manthatis (Athens Kallithea) Yellow Card at 59',2024-11-23 06:05:07
12815,715635,12,44245007,63',Francisco Perruzzi (Panserraikos FC) Substitution at 63',2024-11-23 06:05:07
12815,715635,13,44245012,68',Demethryus (Athens Kallithea) Substitution at 68',2024-11-24 16:00:45
12815,715635,14,44245015,70',Andrei Motoc (Athens Kallithea) Red Card at 70',2024-11-23 06:05:07
12815,715635,15,44245018,74',Mathieu Valbuena (Athens Kallithea) Goal at 74',2024-11-23 06:05:07
12815,715635,16,44245029,77',Roberts Uldrikis (Athens Kallithea) Substitution at 77',2024-11-23 06:05:07
12815,715635,17,44245046,82',Angelos Liasos (Panserraikos FC) Substitution at 82',2024-11-23 06:05:07
12815,715635,18,44245078,90',Francisco Perruzzi (Panserraikos FC) Yellow Card at 90',2024-11-23 06:05:07
12815,715635,19,44245079,90',Angelos Liasos (Panserraikos FC) Yellow Card at 90',2024-11-23 06:05:07
12815,715635,20,44245086,90'+2',Jefté (Panserraikos FC) Goal at 92',2024-11-24 16:00:45
12815,715635,21,44245093,90'+4',Juan Camilo Salazar (Panserraikos FC) Yellow Card at 94',2024-11-23 06:05:07
12815,715636,0,44322993,16',Nemanja Maksimovic (Panathinaikos) Goal at 16',2024-12-02 06:01:47
12815,715636,1,44323029,21',Quini  (Atromitos) Yellow Card at 21',2024-12-02 06:01:47
12815,715636,2,44323449,48',Ismahila Ouédraogo (Atromitos) Yellow Card at 48',2024-12-02 06:01:47
12815,715636,3,44323450,49',Eder Gonzalez (Atromitos) Yellow Card at 49',2024-12-02 06:01:47
12815,715636,4,44323555,58',Filip Djuricic (Panathinaikos) Yellow Card at 58',2024-12-02 06:01:47
12815,715636,5,44323556,59',Mattheos Mountes (Atromitos) Substitution at 59',2024-12-02 06:01:47
12815,715636,6,44323557,59',Tom van Weert (Atromitos) Substitution at 59',2024-12-02 06:01:47
12815,715636,7,44323643,71',Dimitrios Kaloskamis (Atromitos) Substitution at 71',2024-12-03 06:02:59
12815,715636,8,44323644,71',Thanasis Karamanis (Atromitos) Substitution at 71',2024-12-03 06:02:59
12815,715636,9,44323691,75',Azzedine Ounahi (Panathinaikos) Substitution at 75',2024-12-03 06:02:59
12815,715636,10,44323692,76',Alexander Jeremejeff (Panathinaikos) Substitution at 76',2024-12-03 06:02:59
12815,715636,11,44323693,76',Facundo Pellistri (Panathinaikos) Substitution at 76',2024-12-03 06:02:59
12815,715636,12,44323694,76',Peter Michorl (Atromitos) Substitution at 76',2024-12-03 06:02:59
12815,715636,13,44323817,86',Lefteris Choutesiotis (Atromitos) Yellow Card at 86',2024-12-03 06:02:59
12815,715636,14,44323818,87',Daniel Mancini (Panathinaikos) Substitution at 87',2024-12-03 06:02:59
12815,715636,15,44323844,90',Thanasis Karamanis (Atromitos) Goal at 90',2024-12-03 06:02:59
12815,715637,0,44317965,15',Jefté (Panserraikos FC) Penalty - Scored at 15',2024-12-07 06:09:19
12815,715637,1,44318297,33',Federico Macheda (Asteras Tripoli) Goal at 33',2024-12-02 06:01:47
12815,715637,2,44319164,58',Francesc Regis (Asteras Tripoli) Substitution at 58',2024-12-02 06:01:47
12815,715637,3,44319240,62',Mathías Tomás (Panserraikos FC) Substitution at 62',2024-12-02 06:01:47
12815,715637,4,44319376,70',Wilfrid Kaptoum (Panserraikos FC) Substitution at 70',2024-12-02 06:01:47
12815,715637,5,44319406,72',Fanis Tzandaris (Asteras Tripoli) Substitution at 72',2024-12-02 06:01:47
12815,715637,6,44319407,72',Nikolai Alho (Asteras Tripoli) Substitution at 72',2024-12-02 06:01:47
12815,715637,7,44319616,82',Mohamed Fares (Panserraikos FC) Goal at 82',2024-12-02 06:01:47
12815,715637,8,44319683,84',Darnell Bile (Asteras Tripoli) Substitution at 84',2024-12-02 06:01:47
12815,715637,9,44319684,84',Panagiotis Tzimas (Asteras Tripoli) Substitution at 84',2024-12-02 06:01:47
12815,715637,10,44319754,86',Nikolai Alho (Asteras Tripoli) Yellow Card at 86',2024-12-02 06:01:47
12815,715637,11,44319810,88',Nikola Terzic (Panserraikos FC) Substitution at 88',2024-12-02 06:01:47
12815,715637,12,44319811,88',Jérémy Gelin (Panserraikos FC) Yellow Card at 88',2024-12-02 06:01:47
12815,715637,13,44319812,89',Aristotelis Karasalidis (Panserraikos FC) Substitution at 89',2024-12-02 06:01:47
12815,715637,14,44327177,90'+2',Aristotelis Karasalidis (Panserraikos FC) Yellow Card at 92',2024-12-03 06:02:59
12815,715638,0,44306145,15',Léo Andrade (Lamia) Yellow Card at 15',2024-12-01 06:03:04
12815,715638,1,44306235,20',Sebastian Ring (Lamia) Yellow Card at 20',2024-12-01 06:03:04
12815,715638,2,44306648,31',Jasin-Amin Assehnoun (Volos NFC) Yellow Card at 31',2024-12-01 06:03:04
12815,715638,3,44308270,58',Alexios Kalogeropoulos (Volos NFC) Yellow Card at 58',2024-12-01 06:03:04
12815,715638,4,44308271,59',Gustavo Furtado (Lamia) Yellow Card at 59',2024-12-01 06:03:04
12815,715638,5,44308381,59',Márk Koszta (Volos NFC) Yellow Card at 59',2024-12-01 06:03:04
12815,715638,6,44308382,60',Joeri de Kamps (Volos NFC) Substitution at 60',2024-12-01 06:03:04
12815,715638,7,44308662,66',Ángelo Henríquez (Lamia) Substitution at 66',2024-12-01 06:03:04
12815,715638,8,44308759,68',Franco Ferrari (Volos NFC) Yellow Card at 68',2024-12-01 06:03:04
12815,715638,9,44308827,71',Omri Altman (Volos NFC) Substitution at 71',2024-12-01 06:03:04
12815,715638,10,44309103,76',Artem Bykov (Lamia) Substitution at 76',2024-12-01 06:03:04
12815,715638,11,44309197,79',Lucas Villafañez (Volos NFC) Substitution at 79',2024-12-01 06:03:04
12815,715638,12,44309198,80',Lucas Bernadou (Volos NFC) Substitution at 80',2024-12-01 06:03:04
12815,715638,13,44309199,80',Pedro Perez Conde (Volos NFC) Substitution at 80',2024-12-01 06:03:04
12815,715638,14,44309433,86',Vassilis Vitlis (Lamia) Substitution at 86',2024-12-01 06:03:04
12815,715639,0,44311163,15',Francisco Velez (Aris) Yellow Card at 15',2024-12-01 06:03:04
12815,715639,1,44311180,17',Harold Moukoudi (AEK Athens) Goal at 17',2024-12-01 06:03:04
12815,715639,2,44311230,19',Levi García (AEK Athens) Yellow Card at 19',2024-12-01 06:03:04
12815,715639,3,44311380,33',Martin Frydek (Aris) Yellow Card at 33',2024-12-01 06:03:04
12815,715639,4,44311587,45',Anthony Martial (AEK Athens) Penalty - Scored at 45',2024-12-01 06:03:04
12815,715639,5,44311920,45',Fabiano (Aris) Substitution at 45',2024-12-03 06:02:59
12815,715639,6,44311921,45',Martín Montoya (Aris) Substitution at 45',2024-12-01 06:03:04
12815,715639,7,44312024,54',Shapi Suleymanov (Aris) Substitution at 54',2024-12-01 06:03:04
12815,715639,8,44312025,54',Vladimír Darida (Aris) Substitution at 54',2024-12-01 06:03:04
12815,715639,9,44312048,58',Levi García (AEK Athens) Goal at 58',2024-12-01 06:03:04
12815,715639,10,44312114,65',Aboubakary Koita (AEK Athens) Substitution at 65',2024-12-01 06:03:04
12815,715639,11,44312115,66',Frantzdy Pierrot (AEK Athens) Substitution at 66',2024-12-01 06:03:04
12815,715639,12,44312216,75',Jens Jonsson (AEK Athens) Substitution at 75',2024-12-01 06:03:04
12815,715639,13,44312228,77',Hugo Mallo (Aris) Yellow Card at 77',2024-12-01 06:03:04
12815,715639,14,44312303,79',Pione Sisto (Aris) Substitution at 79',2024-12-01 06:03:04
12815,715639,15,44312304,80',Aboubakary Koita (AEK Athens) Yellow Card at 80',2024-12-01 06:03:04
12815,715639,16,44312305,81',Mijat Gacinovic (AEK Athens) Substitution at 81',2024-12-01 06:03:04
12815,715639,17,44312306,81',Roberto Pereyra (AEK Athens) Substitution at 81',2024-12-01 06:03:04
12815,715639,18,44312379,89',Frantzdy Pierrot (AEK Athens) Goal at 89',2024-12-01 06:03:04
12815,715640,0,44321963,21',Giannis Konstantelias (PAOK Salonika) Goal at 21',2024-12-02 06:01:47
12815,715640,1,44322378,45'+1',Javier Matilla (Athens Kallithea) Yellow Card at 46',2024-12-02 06:01:47
12815,715640,2,44322698,51',Omar Colley (PAOK Salonika) Yellow Card at 51',2024-12-02 06:01:47
12815,715640,3,44322734,55',Triantafyllos Pasalidis (Athens Kallithea) Yellow Card at 55',2024-12-02 06:01:47
12815,715640,4,44322753,59',Giannis Loukinas (Athens Kallithea) Goal at 59',2024-12-02 06:01:47
12815,715640,5,44322815,64',Taison (PAOK Salonika) Substitution at 64',2024-12-03 06:02:59
12815,715640,6,44322816,64',Tarik Tissoudali (PAOK Salonika) Substitution at 64',2024-12-02 06:01:47
12815,715640,7,44322836,67',Georgios Manthatis (Athens Kallithea) Substitution at 67',2024-12-02 06:01:47
12815,715640,8,44322837,67',Nicolás Marotta (Athens Kallithea) Substitution at 67',2024-12-02 06:01:47
12815,715640,9,44322838,68',Elia Giani (Athens Kallithea) Substitution at 68',2024-12-02 06:01:47
12815,715640,10,44322851,71',Nicolás Marotta (Athens Kallithea) Yellow Card at 71',2024-12-02 06:01:47
12815,715640,11,44322897,77',Jonny (PAOK Salonika) Substitution at 77',2024-12-03 06:02:59
12815,715640,12,44322898,79',Demethryus (Athens Kallithea) Yellow Card at 79',2024-12-06 06:00:00
12815,715640,13,44322924,81',Pyry Soiri (Athens Kallithea) Yellow Card at 81',2024-12-02 06:01:47
12815,715640,14,44322928,82',Kiril Despodov (PAOK Salonika) Goal at 82',2024-12-02 06:01:47
12815,715640,15,44322979,86',Roberts Uldrikis (Athens Kallithea) Substitution at 86',2024-12-02 06:01:47
12815,715640,16,44322980,86',Nikos Kainourgios (Athens Kallithea) Substitution at 86',2024-12-02 06:01:47
12815,715640,17,44323014,90'+1',Nicolas Isimat-Mirin (Athens Kallithea) Goal at 91',2024-12-06 06:00:00
12815,715641,0,44319545,10',Taxiarchis Fountas (OFI Crete) Yellow Card at 10',2024-12-02 06:01:47
12815,715641,1,44319821,23',Andrew Jung (OFI Crete) Yellow Card at 23',2024-12-02 06:01:47
12815,715641,2,44319822,24',Marko Stamenic (Olympiacos) Yellow Card at 24',2024-12-02 06:01:47
12815,715641,3,44319890,27',Costinha (Olympiacos) Yellow Card at 27',2024-12-03 06:02:59
12815,715641,4,44320834,60',Giulian Biancone (Olympiacos) Goal at 60',2024-12-02 06:01:47
12815,715641,5,44320871,61',Eddie Salcedo (OFI Crete) Substitution at 61',2024-12-02 06:01:47
12815,715641,6,44320951,66',Giulian Biancone (Olympiacos) Yellow Card at 66',2024-12-02 06:01:47
12815,715641,7,44321032,70',Christos Mouzakitis (Olympiacos) Substitution at 70',2024-12-02 06:01:47
12815,715641,8,44321033,71',Panagiotis Retsos (Olympiacos) Substitution at 71',2024-12-02 06:01:47
12815,715641,9,44321034,71',Rodinei (Olympiacos) Substitution at 71',2024-12-03 06:02:59
12815,715641,10,44321087,73',Adrián Riera (OFI Crete) Substitution at 73',2024-12-02 06:01:47
12815,715641,11,44321138,76',Antonis Papakanellos (Olympiacos) Substitution at 76',2024-12-02 06:01:47
12815,715641,12,44321217,80',Borja González (OFI Crete) Substitution at 80',2024-12-02 06:01:47
12815,715641,13,44321218,80',Juan Ángel Neira (OFI Crete) Substitution at 80',2024-12-02 06:01:47
12815,715641,14,44321309,85',Sérgio Oliveira (Olympiacos) Substitution at 85',2024-12-02 06:01:47
12815,715641,15,44321351,88',Chiquinho (Olympiacos) Goal at 88',2024-12-03 06:02:59
12815,715642,0,44310479,19',Zini (Levadiakos) Goal at 19',2024-12-02 06:01:47
12815,715642,1,44310576,25',Georgios Katris (Levadiakos) Substitution at 25',2024-12-01 06:03:04
12815,715642,2,44310577,26',Michalis Bakakis (Panetolikos) Substitution at 26',2024-12-01 06:03:04
12815,715642,3,44310621,31',Facundo Pérez (Panetolikos) Yellow Card at 31',2024-12-01 06:03:04
12815,715642,4,44310622,31',Ioannis Kosti (Levadiakos) Yellow Card at 31',2024-12-01 06:03:04
12815,715642,5,44310790,44',Michalis Bakakis (Panetolikos) Yellow Card at 44',2024-12-01 06:03:04
12815,715642,6,44311000,45',Vangelis Nikolaou (Panetolikos) Substitution at 45',2024-12-01 06:03:04
12815,715642,7,44311263,57',Rodrigo Erramuspe (Levadiakos) Yellow Card at 57',2024-12-01 06:03:04
12815,715642,8,44311264,57',Sergio Diaz (Panetolikos) Substitution at 57',2024-12-02 06:01:47
12815,715642,9,44311265,58',Andrija Majdevac (Panetolikos) Substitution at 58',2024-12-01 06:03:04
12815,715642,10,44311266,59',Panagiotis Vichos (Levadiakos) Yellow Card at 59',2024-12-01 06:03:04
12815,715642,11,44311267,59',Miguel Luís (Panetolikos) Yellow Card at 59',2024-12-01 06:03:04
12815,715642,12,44311268,62',Paschalis Kassos (Levadiakos) Substitution at 62',2024-12-01 06:03:04
12815,715642,13,44311340,68',Miguel Luís (Panetolikos) Red Card at 68',2024-12-01 06:03:04
12815,715642,14,44311395,74',Guillermo Balzi (Levadiakos) Yellow Card at 74',2024-12-01 06:03:04
12815,715642,15,44311481,78',Christos Belevonis (Panetolikos) Substitution at 78',2024-12-01 06:03:04
12815,715642,16,44311529,80',Panagiotis Simelidis (Levadiakos) Yellow Card at 80',2024-12-01 06:03:04
12815,715642,17,44311530,80',Giannis Gianniotas (Levadiakos) Substitution at 80',2024-12-01 06:03:04
12815,715642,18,44311531,81',Alen Ozbolt (Levadiakos) Substitution at 81',2024-12-01 06:03:04
12815,715642,19,44311532,81',Konstantinos Plegas (Levadiakos) Substitution at 81',2024-12-01 06:03:04
12815,715642,20,44311571,84',Andrija Majdevac (Panetolikos) Penalty - Scored at 84',2024-12-01 06:03:04
12815,715642,21,44311629,87',Rodrigo Erramuspe (Levadiakos) Red Card at 87',2024-12-01 06:03:04
12815,715642,22,44311648,88',Andrija Majdevac (Panetolikos) Yellow Card at 88',2024-12-01 06:03:04
12815,715642,23,44311747,90'+4',Paschalis Kassos (Levadiakos) Yellow Card at 94',2024-12-01 06:03:04
12815,715643,0,44371378,18',Guillermo Balzi (Levadiakos) Yellow Card at 18',2024-12-10 05:58:50
12815,715643,1,44371379,23',Nicolas Isimat-Mirin (Athens Kallithea) Goal at 23',2024-12-10 05:58:50
12815,715643,2,44371382,25',Mor Ndiaye (Athens Kallithea) Substitution at 25',2024-12-10 05:58:50
12815,715643,3,44371386,39',Giannis Loukinas (Athens Kallithea) Yellow Card at 39',2024-12-10 05:58:50
12815,715643,4,44371391,46',Nikos Kainourgios (Athens Kallithea) Yellow Card at 46',2024-12-10 05:58:50
12815,715643,5,44371392,52',Mor Ndiaye (Athens Kallithea) Goal at 52',2024-12-10 05:58:50
12815,715643,6,44371394,56',Ioannis Kosti (Levadiakos) Goal at 56',2024-12-10 05:58:50
12815,715643,7,44371396,58',Panagiotis Simelidis (Levadiakos) Substitution at 58',2024-12-10 05:58:50
12815,715643,8,44371397,58',Fabricio Pedrozo (Levadiakos) Substitution at 58',2024-12-10 05:58:50
12815,715643,9,44371398,58',Maximilliano Moreira (Levadiakos) Substitution at 58',2024-12-10 05:58:50
12815,715643,10,44371401,62',Enis Cokaj (Levadiakos) Yellow Card at 62',2024-12-10 05:58:50
12815,715643,11,44371402,63',Zini (Levadiakos) Goal at 63',2024-12-11 05:58:01
12815,715643,12,44371403,64',Ioannis Kosti (Levadiakos) Yellow Card at 64',2024-12-10 05:58:50
12815,715643,13,44371404,64',Panagiotis Simelidis (Levadiakos) Yellow Card at 64',2024-12-10 05:58:50
12815,715643,14,44371407,69',Zini (Levadiakos) Goal at 69',2024-12-11 05:58:01
12815,715643,15,44371411,72',Andreas Vasilogiannis (Athens Kallithea) Substitution at 72',2024-12-10 05:58:50
12815,715643,16,44371412,73',Elia Giani (Athens Kallithea) Substitution at 73',2024-12-10 05:58:50
12815,715643,17,44371413,73',Roberts Uldrikis (Athens Kallithea) Substitution at 73',2024-12-10 05:58:50
12815,715643,18,44371414,74',Konstantinos Plegas (Levadiakos) Substitution at 74',2024-12-10 05:58:50
12815,715643,19,44372316,76',Panagiotis Vichos (Levadiakos) Yellow Card at 76',2024-12-10 05:58:50
12815,715643,20,44371419,80',Georgios Katris (Levadiakos) Yellow Card at 80',2024-12-10 05:58:50
12815,715643,21,44371421,87',Georgios Manthatis (Athens Kallithea) Substitution at 87',2024-12-10 05:58:50
12815,715643,22,44371422,88',Lamarana Jallow (Levadiakos) Substitution at 88',2024-12-10 05:58:50
12815,715643,23,44371423,89',Andreas Vasilogiannis (Athens Kallithea) Yellow Card at 89',2024-12-10 05:58:50
12815,715643,24,44371424,90',Lamarana Jallow (Levadiakos) Yellow Card at 90',2024-12-10 05:58:50
12815,715643,25,44371425,90'+4',Athanasios Garavelas (Levadiakos) Yellow Card at 94',2024-12-10 05:58:50
12815,715643,26,44371426,90'+8',Zini (Levadiakos) Penalty - Scored at 98',2024-12-11 05:58:01
12815,715644,0,44362078,4',Jason Davidson (Panserraikos FC) Own Goal at 4',2024-12-09 12:54:59
12815,715644,1,44362163,16',Jérémy Gelin (Panserraikos FC) Yellow Card at 16',2024-12-09 12:54:59
12815,715644,2,44362197,18',Paschalis Staikos (Panserraikos FC) Yellow Card at 18',2024-12-09 12:54:59
12815,715644,3,44362198,19',Paschalis Staikos (Panserraikos FC) Red Card at 19',2024-12-09 12:54:59
12815,715644,4,44362380,32',Kiril Despodov (PAOK Salonika) Yellow Card at 32',2024-12-09 12:54:59
12815,715644,5,44362431,36',Kiril Despodov (PAOK Salonika) Goal at 36',2024-12-09 12:54:59
12815,715644,6,44362903,45',Aristotelis Karasalidis (Panserraikos FC) Substitution at 45',2024-12-09 12:54:59
12815,715644,7,44362904,45',Angelos Liasos (Panserraikos FC) Substitution at 45',2024-12-09 12:54:59
12815,715644,8,44363240,64',Fedor Chalov (PAOK Salonika) Substitution at 64',2024-12-09 12:54:59
12815,715644,9,44363241,64',Andrija Zivkovic (PAOK Salonika) Substitution at 64',2024-12-09 12:54:59
12815,715644,10,44363242,65',Francisco Perruzzi (Panserraikos FC) Substitution at 65',2024-12-09 12:54:59
12815,715644,11,44363255,66',Abdul Rahman Baba (PAOK Salonika) Goal at 66',2024-12-09 12:54:59
12815,715644,12,44363409,76',Juan Camilo Salazar (Panserraikos FC) Goal at 76',2024-12-09 12:54:59
12815,715644,13,44363460,78',Stefan Schwab (PAOK Salonika) Substitution at 78',2024-12-09 12:54:59
12815,715644,14,44363461,78',Shola Shoretire (PAOK Salonika) Substitution at 78',2024-12-09 12:54:59
12815,715644,15,44363462,79',Thomas Murg (PAOK Salonika) Substitution at 79',2024-12-09 12:54:59
12815,715644,16,44363569,82',Mohammed Al Rashdi (Panserraikos FC) Substitution at 82',2024-12-09 12:54:59
12815,715644,17,44363570,83',Marios Sofianos (Panserraikos FC) Substitution at 83',2024-12-09 12:54:59
12815,715644,18,44363621,87',Shola Shoretire (PAOK Salonika) Goal at 87',2024-12-09 12:54:59
12815,715645,0,44352830,3',Ayoub El Kaabi (Olympiacos) Goal at 3',2024-12-10 05:58:50
12815,715645,1,44353445,26',Júnior Mendieta (Volos NFC) Yellow Card at 26',2024-12-10 05:58:50
12815,715645,2,44353608,33',Franco Ferrari (Volos NFC) Yellow Card at 33',2024-12-10 05:58:50
12815,715645,3,44353942,41',Charalambos Kostoulas (Olympiacos) Goal at 41',2024-12-10 05:58:50
12815,715645,4,44355208,63',Efstathios Tachatos (Volos NFC) Substitution at 63',2024-12-10 05:58:50
12815,715645,5,44355209,64',Santiago Hezze (Olympiacos) Substitution at 64',2024-12-10 05:58:50
12815,715645,6,44355210,64',Gelson Martins (Olympiacos) Substitution at 64',2024-12-10 05:58:50
12815,715645,7,44355249,64',Gelson Martins (Olympiacos) Goal at 64',2024-12-10 05:58:50
12815,715645,8,44355426,70',Kristoffer Velde (Olympiacos) Substitution at 70',2024-12-10 05:58:50
12815,715645,9,44355427,70',Sérgio Oliveira (Olympiacos) Substitution at 70',2024-12-10 05:58:50
12815,715645,10,44355582,73',Nikolaos Dosis (Volos NFC) Substitution at 73',2024-12-10 05:58:50
12815,715645,11,44355583,73',Kyriakos Aslanidis (Volos NFC) Substitution at 73',2024-12-10 05:58:50
12815,715645,12,44355584,73',Konstantinos Lykourinos (Volos NFC) Substitution at 73',2024-12-10 05:58:50
12815,715645,13,44355585,74',Giulian Biancone (Olympiacos) Substitution at 74',2024-12-10 05:58:50
12815,715645,14,44355909,83',Edi Dajlani (Volos NFC) Substitution at 83',2024-12-10 05:58:50
12815,715646,0,44363572,16',Moses Odubajo (AEK Athens) Substitution at 16',2024-12-09 12:54:59
12815,715646,1,44363681,21',Thiago Thomas Nuss (OFI Crete) Red Card at 21',2024-12-09 12:54:59
12815,715646,2,44363939,36',Zisis Karachalios (OFI Crete) Goal at 36',2024-12-09 12:54:59
12815,715646,3,44363995,39',Erik Lamela (AEK Athens) Substitution at 39',2024-12-09 12:54:59
12815,715646,4,44364193,45'+2',Harold Moukoudi (AEK Athens) Yellow Card at 47',2024-12-09 12:54:59
12815,715646,5,44364194,45'+3',Erik Lamela (AEK Athens) Yellow Card at 48',2024-12-09 12:54:59
12815,715646,6,44364270,45'+6',Harold Moukoudi (AEK Athens) Goal at 51',2024-12-09 12:54:59
12815,715646,7,44364699,56',Thomas Strakosha (AEK Athens) Yellow Card at 56',2024-12-09 12:54:59
12815,715646,8,44364671,57',Damian Szymanski (AEK Athens) Yellow Card at 57',2024-12-09 12:54:59
12815,715646,9,44364700,57',Andrew Jung (OFI Crete) Yellow Card at 57',2024-12-09 12:54:59
12815,715646,10,44364701,57',Giannis Christopoulos (OFI Crete) Substitution at 57',2024-12-09 12:54:59
12815,715646,11,44364830,65',Juan Ángel Neira (OFI Crete) Yellow Card at 65',2024-12-09 12:54:59
12815,715646,12,44364831,66',Giannis Apostolakis (OFI Crete) Substitution at 66',2024-12-09 12:54:59
12815,715646,13,44364923,72',Gerasimos Mitoglou (AEK Athens) Substitution at 72',2024-12-09 12:54:59
12815,715646,14,44364924,72',Petros Mantalos (AEK Athens) Substitution at 72',2024-12-09 12:54:59
12815,715646,15,44364925,72',Frantzdy Pierrot (AEK Athens) Substitution at 72',2024-12-09 12:54:59
12815,715646,16,44365037,80',Marko Bakic (OFI Crete) Yellow Card at 80',2024-12-09 12:54:59
12815,715646,17,44365093,85',Leroy Abanda (OFI Crete) Yellow Card at 85',2024-12-09 12:54:59
12815,715646,18,44365123,87',Anthony Martial (AEK Athens) Goal at 87',2024-12-09 12:54:59
12815,715646,19,44365196,90'+2',Zisis Karachalios (OFI Crete) Yellow Card at 92',2024-12-09 12:54:59
12815,715646,20,44365224,90'+4',Petros Mantalos (AEK Athens) Yellow Card at 94',2024-12-09 12:54:59
12815,715647,0,44366368,15',Andrija Majdevac (Panetolikos) Goal at 15',2024-12-09 12:54:59
12815,715647,1,44367116,45',Sebastian Ring (Lamia) Substitution at 45',2024-12-09 12:54:59
12815,715647,2,44367362,56',Sebastián Lomónaco (Panetolikos) Substitution at 56',2024-12-09 12:54:59
12815,715647,3,44367395,57',Anestis Vlachomitros (Lamia) Yellow Card at 57',2024-12-09 12:54:59
12815,715647,4,44367505,60',Georgios Liavas (Panetolikos) Yellow Card at 60',2024-12-09 12:54:59
12815,715647,5,44367506,61',Saliou Guindo (Lamia) Substitution at 61',2024-12-09 12:54:59
12815,715647,6,44367507,62',Ángelo Henríquez (Lamia) Substitution at 62',2024-12-09 12:54:59
12815,715647,7,44367578,65',Nikolaos Gkotzamanidis (Lamia) Yellow Card at 65',2024-12-09 12:54:59
12815,715647,8,44367633,70',Sotiris Kontouris (Panetolikos) Substitution at 70',2024-12-09 12:54:59
12815,715647,9,44367634,71',Christos Belevonis (Panetolikos) Substitution at 71',2024-12-09 12:54:59
12815,715647,10,44367719,78',Giorgos Giannoutsos (Lamia) Substitution at 78',2024-12-09 12:54:59
12815,715647,11,44367720,78',Sebastian Mladen (Panetolikos) Yellow Card at 78',2024-12-09 12:54:59
12815,715647,12,44367721,79',Epaminondas Pantelakis (Panetolikos) Substitution at 79',2024-12-09 12:54:59
12815,715647,13,44367722,79',Giorgos Agapakis (Panetolikos) Substitution at 79',2024-12-09 12:54:59
12815,715647,14,44367751,81',Antonis Ntentakis (Lamia) Substitution at 81',2024-12-09 12:54:59
12815,715647,15,44367916,88',Christos Belevonis (Panetolikos) Yellow Card at 88',2024-12-09 12:54:59
12815,715647,16,44368006,90'+2',Sebastián Lomónaco (Panetolikos) Yellow Card at 92',2024-12-09 12:54:59
12815,715648,0,44357103,14',Hugo Mallo (Aris) Goal at 14',2024-12-10 05:58:50
12815,715648,1,44357277,28',Monchu (Aris) Yellow Card at 28',2024-12-11 05:58:01
12815,715648,2,44357355,33',Makana Baku (Atromitos) Yellow Card at 33',2024-12-10 05:58:50
12815,715648,3,44357391,36',Lorenzo Morón (Aris) Penalty - Scored at 36',2024-12-10 05:58:50
12815,715648,4,44357555,43',Vladimír Darida (Aris) Yellow Card at 43',2024-12-10 05:58:50
12815,715648,5,44357789,45',Mattheos Mountes (Atromitos) Substitution at 45',2024-12-10 05:58:50
12815,715648,6,44357790,45',Denzel Jubitana (Atromitos) Substitution at 45',2024-12-10 05:58:50
12815,715648,7,44357919,53',Amr Warda (Atromitos) Penalty - Scored at 53',2024-12-10 05:58:50
12815,715648,8,44357952,54',Mattheos Mountes (Atromitos) Yellow Card at 54',2024-12-10 05:58:50
12815,715648,9,44358088,66',Dimitrios Kaloskamis (Atromitos) Substitution at 66',2024-12-10 05:58:50
12815,715648,10,44358144,69',Thanasis Karamanis (Atromitos) Yellow Card at 69',2024-12-10 05:58:50
12815,715648,11,44358145,69',Jakub Brabec (Aris) Substitution at 69',2024-12-10 05:58:50
12815,715648,12,44358146,69',Carlitos (Atromitos) Substitution at 69',2024-12-11 05:58:01
12815,715648,13,44358253,75',Jean Jules Sepp Mvondo (Aris) Substitution at 75',2024-12-10 05:58:50
12815,715648,14,44358254,75',Pione Sisto (Aris) Substitution at 75',2024-12-10 05:58:50
12815,715648,15,44358255,75',Eder Gonzalez (Atromitos) Substitution at 75',2024-12-10 05:58:50
12815,715648,16,44358395,85',Álvaro Zamora (Aris) Substitution at 85',2024-12-10 05:58:50
12815,715648,17,44358396,85',Martín Montoya (Aris) Substitution at 85',2024-12-10 05:58:50
12815,715648,18,44358413,86',Jean Jules Sepp Mvondo (Aris) Yellow Card at 86',2024-12-10 05:58:50
12815,715649,0,44365541,24',Filip Mladenovic (Panathinaikos) Yellow Card at 24',2024-12-09 12:54:59
12815,715649,1,44365593,27',Nikolai Alho (Asteras Tripoli) Yellow Card at 27',2024-12-09 12:54:59
12815,715649,2,44365742,37',Simon Deli (Asteras Tripoli) Yellow Card at 37',2024-12-09 12:54:59
12815,715649,3,44365913,45',Federico Álvarez (Asteras Tripoli) Substitution at 45',2024-12-09 12:54:59
12815,715649,4,44366210,56',Konstantinos Triantafyllopoulos (Asteras Tripoli) Yellow Card at 56',2024-12-09 12:54:59
